"id","name","shape","carat","color","clarity","cut","lab","certificate_number","original_price","size","growth_type","depth ","table ","video_url"," certificate_link","image_link"
"522","CAT Shape Antique Cut Diamond","CAT","1.61","E","VS1","","NON-CERT","NON-CERT","1123.26","7.53*7.56*4.39","MIX","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130236&zoomslide=1&z=1821130236&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"523","CAT Shape Antique Cut Diamond","CAT","1.59","E","VS1","","NON-CERT","NON-CERT","1109.31","7.50*7.88*4.11","MIX","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130253&zoomslide=1&z=1821130253&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"524","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.87","G","VS1","","NON-CERT","NON-CERT","180.12","4.59*7.43*3.01","CVD","65.57","74","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924570781&zoomslide=1&z=1924570781&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"525","BAGUETTE Shape Antique Cut Diamond","BAGUETTE","1","F","VS1","","IGI","572346540","473.04","7.96 - 4.45 * 2.91","CVD","65.4","65.5","https://view.gem360.in/gem360/1703230848-DD87-34-8/gem360-1703230848-DD87-34-8.html","https://www.igi.org/reports/verify-your-report?r=572346540",""
"526","TRIANGULAR Shape Antique Cut Diamond","TRIANGULAR","1.67","G","VS1","","IGI","584363270","1215.76","8.42 x 8.39 x 4.57","CVD","54.5","61","https://agensolution.co.in/newproductdetail.php?rndcode=SP-5278-167","https://www.igi.org/reports/verify-your-report?r=584363270",""
"527","BULLET  Shape Antique Cut Diamond","BULLET ","0.9","G","VS2","","NON-CERT","NON-CERT","228.5","5.32*6.80*3.31","CVD","62.12","77","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924570595&zoomslide=1&z=1924570595&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"528","TRILLIANT Shape Antique Cut Diamond","TRILLIANT","0.85","D","VS1","","IGI","644438936","211.57","7.15 - 6.89 * 2.98","CVD","43.3","70","https://workshop.360view.link/view/2607242-ADU205A","https://www.igi.org/reports/verify-your-report?r=644438936",""
"529","LOZENGE STEP  Shape Antique Cut Diamond","LOZENGE STEP ","1.02","F","VS1","","IGI","602358475","493.67","11.56 - 7.27 * 2.54","CVD","34.9","65","https://view.gem360.in/gem360/1710230955-C50-144f/gem360-1710230955-C50-144f.html","https://www.igi.org/reports/verify-your-report?r=602358475",""
"530","DOG Shape Antique Cut Diamond","DOG","1.87","D","VS1","","NON-CERT","NON-CERT","1466.38","6.73*10.31*4.51","MIX","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130248&zoomslide=1&z=1821130248&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"531","FLOWER Shape Antique Cut Diamond","FLOWER","1.01","E","VVS1","","IGI","624433001","578.61","5.6-5.57*4.03","CVD","72.4","62","https://videop.co.in/vision360.html?d=25379","https://www.igi.org/reports/verify-your-report?r=624433001","https://videop.co.in/imaged/25379/25379.jpg"
"532","RHOMBOID  Shape Antique Cut Diamond","RHOMBOID ","1.7","F","VS2","","NON-CERT","NON-CERT","1027.75","8.20*8.22*2.02","MIX","24.72","82.52","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130602&zoomslide=1&z=1821130602&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"533","FLOWER Shape Antique Cut Diamond","FLOWER","1.02","D","VVS1","","IGI","623459082","644.68","5.61-5.58*4.04","CVD","72.4","62","https://videop.co.in/vision360.html?d=25058","https://www.igi.org/reports/verify-your-report?r=623459082","https://videop.co.in/imaged/25058/25058.jpg"
"534","AEROPLANE Shape Antique Cut Diamond","AEROPLANE","1.65","F","VVS2","","NON-CERT","NON-CERT","1233.14","5.39*12.35*3.74","MIX","69.56","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130350&zoomslide=1&z=1821130350&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"535","DUCK Shape Antique Cut Diamond","DUCK","1.54","E","VVS2","EXCELLENT","NON-CERT","NON-CERT","1237.98","8.76*7.00*4.28","HPHT","48.88","67","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926020623&zoomslide=1&z=1926020623&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"536","KITE STEP  Shape Antique Cut Diamond","KITE STEP ","1.06","G","VS1","","IGI","602359372","506.72","12.86 - 7.13 * 2.19","CVD","30.7","70","https://view.gem360.in/gem360/1710230951-C50-144e/gem360-1710230951-C50-144e.html","https://www.igi.org/reports/verify-your-report?r=602359372",""
"537","TRIANGULAR Shape Antique Cut Diamond","TRIANGULAR","2.06","H","VS1","","IGI","567357603","1898.7","8.76 - 8.68 * 5.26","CVD","60.6","55.5","https://view.gem360.in/gem360/1602230704-DD47-11/gem360-1602230704-DD47-11.html","https://www.igi.org/reports/verify-your-report?r=567357603",""
"538","MD SHIELD STEP  Shape Antique Cut Diamond","MD SHIELD STEP ","1.08","E","VVS2","","IGI","591330975","671.81","9.96 - 5.04 * 3.03","CVD","60.1","61","https://view.gem360.in/gem360/2007230829-DD395-49/gem360-2007230829-DD395-49.html","https://www.igi.org/reports/verify-your-report?r=591330975",""
"539","OCTAGONAL MD  Shape Antique Cut Diamond","OCTAGONAL MD ","2.05","G","VS1","","IGI","589388546","2271.91","8.42 - 8.47 * 4.95","CVD","58.6","60","https://view.gem360.in/gem360/1707230927-DD384-20/gem360-1707230927-DD384-20.html","https://www.igi.org/reports/verify-your-report?r=589388546",""
"540","OCTAGONAL MD  Shape Antique Cut Diamond","OCTAGONAL MD ","2.23","G","VS1","","IGI","589388542","2471.4","8.53 - 8.63 * 5.13","CVD","59.8","58","https://view.gem360.in/gem360/1707230922-DD384-46/gem360-1707230922-DD384-46.html","https://www.igi.org/reports/verify-your-report?r=589388542",""
"541","LOZENGE STEP  Shape Antique Cut Diamond","LOZENGE STEP ","2.16","E","VVS2","","IGI","589388537","3011.58","11.81 - 10.23 * 3.43","CVD","33.5","65","https://view.gem360.in/gem360/1207231306-DD377-14/gem360-1207231306-DD377-14.html","https://www.igi.org/reports/verify-your-report?r=589388537",""
"542","DOG Shape Antique Cut Diamond","DOG","1.85","E","VS1","","NON-CERT","NON-CERT","1438.56","6.64*10.33*4.29","MIX","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130252&zoomslide=1&z=1821130252&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"543","BULLET  Shape Antique Cut Diamond","BULLET ","0.88","E","VS1","","NON-CERT","NON-CERT","229.68","5.13*6.86*3.37","CVD","65.69","70","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924571118&zoomslide=1&z=1924571118&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"544","BULLET  Shape Antique Cut Diamond","BULLET ","0.77","E","VS1","VERY GOOD","NON-CERT","NON-CERT","200.97","4.60*7.50*2.96","HPHT","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926830516&zoomslide=1&z=1926830516&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"545","BULLET  Shape Antique Cut Diamond","BULLET ","0.76","E","VS1","","NON-CERT","NON-CERT","198.36","4.87*6.25*3.09","HPHT","63.43","69","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924560444&zoomslide=1&z=1924560444&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"546","BULLET  Shape Antique Cut Diamond","BULLET ","0.75","E","VS1","VERY GOOD","NON-CERT","NON-CERT","195.75","4.64*7.46*2.79","HPHT","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926830518&zoomslide=1&z=1926830518&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"547","BULLET  Shape Antique Cut Diamond","BULLET ","0.7","E","VS1","","NON-CERT","NON-CERT","182.7","4.80*6.23*3.16","CVD","65.83","71","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924570582&zoomslide=1&z=1924570582&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"548","FISH Shape Antique Cut Diamond","FISH","1.71","F","VS1","","NON-CERT","NON-CERT","1268.03","6.36*10.17*4.32","MIX","68.02","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130359&zoomslide=1&z=1821130359&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"549","FISH Shape Antique Cut Diamond","FISH","1.69","F","VS1","","NON-CERT","NON-CERT","1253.2","6.29*10.05*4.20","MIX","66.73","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130358&zoomslide=1&z=1821130358&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"550","L SHARP TRIANGLE Shape Antique Cut Diamond","L SHARP TRIANGLE","1.57","F","VS1","","NON-CERT","NON-CERT","1164.22","7.47*11.30*3.61","MIX","48.3","74.91","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130439&zoomslide=1&z=1821130439&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"551","L SHARP TRIANGLE Shape Antique Cut Diamond","L SHARP TRIANGLE","1.56","F","VS1","","NON-CERT","NON-CERT","1156.8","7.41*11.36*3.43","MIX","46.3","71.29","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130440&zoomslide=1&z=1821130440&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"552","BATMAN Shape Antique Cut Diamond","BATMAN","1.85","E","VS1","","NON-CERT","NON-CERT","1474.52","6.66*11.61*4.08","MIX","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130279&zoomslide=1&z=1821130279&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"553","BATMAN Shape Antique Cut Diamond","BATMAN","1.8","E","VS1","","NON-CERT","NON-CERT","1434.67","6.74*11.43*4.06","MIX","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130278&zoomslide=1&z=1821130278&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"554","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.52","D","VVS2","VERY GOOD","NON-CERT","NON-CERT","108.18","3.80*6.46*2.45","HPHT","64.05","63","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926690637&zoomslide=1&z=1926690637&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"555","BULLET  Shape Antique Cut Diamond","BULLET ","0.87","F","VS1","","NON-CERT","NON-CERT","220.96","5.32*6.85*3.37","CVD","63.37","73","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924570598&zoomslide=1&z=1924570598&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"556","TRAPEZOID Shape Antique Cut Diamond","TRAPEZOID","0.71","F","VS1","VERY GOOD","NON-CERT","NON-CERT","180.33","4.45*6.81*3.14","CVD","70.31","66","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925590003&zoomslide=1&z=1925590003&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"557","DUCK Shape Antique Cut Diamond","DUCK","1.52","F","VS1","","NON-CERT","NON-CERT","1173.65","6.67*8.74*4.42","MIX","66.24","68.68","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130233&zoomslide=1&z=1821130233&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"558","DUCK Shape Antique Cut Diamond","DUCK","1.51","F","VS1","","NON-CERT","NON-CERT","1165.93","6.65*8.58*4.56","MIX","68.7","72.96","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130232&zoomslide=1&z=1821130232&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"559","WIDE TRAPEZOID Shape Antique Cut Diamond","WIDE TRAPEZOID","0.54","E","VVS1","","NON-CERT","NON-CERT","115.06","4.43*6.02*2.99","HPHT","67.52","71","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924520049&zoomslide=1&z=1924520049&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"560","WIDE TRAPEZOID Shape Antique Cut Diamond","WIDE TRAPEZOID","0.52","D","VVS2","","NON-CERT","NON-CERT","110.8","4.48*5.96*2.95","HPHT","65.67","78","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924520120&zoomslide=1&z=1924520120&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"561","TRILLIANT Shape Antique Cut Diamond","TRILLIANT","0.8","D","VVS2","VERY GOOD","NON-CERT","NON-CERT","252.89","6.86*6.86*3.23","HPHT","49.25","61","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926070459&zoomslide=1&z=1926070459&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"562","BULLET  Shape Antique Cut Diamond","BULLET ","0.72","G","VS1","","NON-CERT","NON-CERT","177.87","4.84*6.26*3.08","CVD","63.75","65","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924570579&zoomslide=1&z=1924570579&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"563","BULLET  Shape Antique Cut Diamond","BULLET ","0.71","G","VS1","","NON-CERT","NON-CERT","175.4","4.87*6.25*3.06","CVD","62.83","75","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924570580&zoomslide=1&z=1924570580&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"564","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.52","D","VS1","VERY GOOD","NON-CERT","NON-CERT","104.51","3.83*6.47*2.43","HPHT","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926690056&zoomslide=1&z=1926690056&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"565","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.51","D","VS1","VERY GOOD","NON-CERT","NON-CERT","102.5","3.83*6.50*2.51","HPHT","63.75","62","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926690214&zoomslide=1&z=1926690214&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"566","TURTLE Shape Antique Cut Diamond","TURTLE","1.61","F","VS1","","NON-CERT","NON-CERT","1274.35","6.68*8.81*3.84","MIX","57.47","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130356&zoomslide=1&z=1821130356&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"567","TURTLE Shape Antique Cut Diamond","TURTLE","1.58","F","VS1","","NON-CERT","NON-CERT","1250.6","6.60*8.84*3.67","MIX","55.7","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130357&zoomslide=1&z=1821130357&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"568","SQUIRREL Shape Antique Cut Diamond","SQUIRREL","1.75","F","VS1","","NON-CERT","NON-CERT","1385.16","7.41*8.06*4.70","MIX","63.52","78.07","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821130604&zoomslide=1&z=1821130604&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"569","HORSE HEAD Shape Antique Cut Diamond","HORSE HEAD","1.14","D","VVS2","","IGI","626466326","707.87","6.90*6.77*3.84","HPHT","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925722135&zoomslide=1&z=1925722135&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=626466326",""
"570","BULL  Shape Antique Cut Diamond","BULL ","1.03","D","VVS2","","NON-CERT","NON-CERT","639.57","6.69*8.59*3.97","HPHT","59.41","71.9","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821128353&zoomslide=1&z=1821128353&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"571","BULL  Shape Antique Cut Diamond","BULL ","1.02","D","VVS2","","NON-CERT","NON-CERT","633.36","6.73*8.45*4.03","HPHT","59.91","71.2","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821128354&zoomslide=1&z=1821128354&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"572","CHESS HORSE  Shape Antique Cut Diamond","CHESS HORSE ","1.07","D","VVS2","","NON-CERT","NON-CERT","664.41","5.36*8.49*3.65","HPHT","68.08","61.16","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821128351&zoomslide=1&z=1821128351&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"573","CHESS HORSE  Shape Antique Cut Diamond","CHESS HORSE ","1.06","D","VVS2","","NON-CERT","NON-CERT","658.2","5.48*8.57*3.66","HPHT","66.88","65.44","https://ssdweb.co/ssdweb/hd/Vision360.html?d=821128352&zoomslide=1&z=1821128352&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"574","TRILLIANT Shape Antique Cut Diamond","TRILLIANT","0.8","E","VVS2","EXCELLENT","NON-CERT","NON-CERT","247.1","6.76*6.78*3.34","HPHT","50.05","64","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926070187&zoomslide=1&z=1926070187&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"575","TRIANGLE Shape Antique Cut Diamond","TRIANGLE","0.55","E","VVS2","","IGI","646453372","113.54","5.42-5.74*3.33","CVD","58","66","https://workshop.360view.link/360viewer/360view.html?d=3007248-YDC-12280","https://www.igi.org/reports/verify-your-report?r=646453372","https://data1.360view.link/data/1/imaged/3007248-YDC-12280/still.jpg"
"576","KITE STEP  Shape Antique Cut Diamond","KITE STEP ","3.74","I","VS1","","IGI","602347474","5060.97","16.86 - 11.09 * 3.77","CVD","34","67","https://view.gem360.in/gem360/2010230948-C50-145i/gem360-2010230948-C50-145i.html","https://www.igi.org/reports/verify-your-report?r=602347474",""
"577","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.52","E","VS1","VERY GOOD","NON-CERT","NON-CERT","104","3.78*6.54*2.56","HPHT","66.9","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926690356&zoomslide=1&z=1926690356&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"578","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.52","E","VS1","VERY GOOD","NON-CERT","NON-CERT","104","3.77*6.50*2.37","HPHT","66.1","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926750328&zoomslide=1&z=1926750328&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"579","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.51","E","VS1","VERY GOOD","NON-CERT","NON-CERT","102","3.84*6.32*1.54","HPHT","61.75","69","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926730613&zoomslide=1&z=1926730613&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"580","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.51","E","VS1","VERY GOOD","NON-CERT","NON-CERT","102","3.78*6.54*2.49","HPHT","67.05","73","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926690428&zoomslide=1&z=1926690428&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"581","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.51","E","VS1","VERY GOOD","NON-CERT","NON-CERT","102","3.80*6.45*2.47","HPHT","65.25","70","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926670117&zoomslide=1&z=1926670117&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"582","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.51","E","VS1","VERY GOOD","NON-CERT","NON-CERT","102","3.80*6.38*2.45","HPHT","65.75","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926670262&zoomslide=1&z=1926670262&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"583","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.51","E","VS1","VERY GOOD","NON-CERT","NON-CERT","102","3.79*6.52*2.56","HPHT","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926690057&zoomslide=1&z=1926690057&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"584","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.51","E","VS1","VERY GOOD","NON-CERT","NON-CERT","102","3.80*6.47*2.29","HPHT","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926690060&zoomslide=1&z=1926690060&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"585","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.5","E","VS1","VERY GOOD","NON-CERT","NON-CERT","100","3.85*6.36*2.65","HPHT","62.99","60","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926580060&zoomslide=1&z=1926580060&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"586","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.5","E","VS1","VERY GOOD","NON-CERT","NON-CERT","100","3.75*6.52*2.42","HPHT","61.05","70","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926670245&zoomslide=1&z=1926670245&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"587","PORTUGUESE Shape Antique Cut Diamond","PORTUGUESE","1.03","F","VVS2","VERY GOOD","NON-CERT","NON-CERT","556.22","6.31*6.35*3.85","CVD","60.8","66","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926640271&zoomslide=1&z=1926640271&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
